accepted_name_resolved;key;scientificName;acceptedScientificName;taxonRank;kingdom;phylum;class;order;family;genus;species;countryCode;stateProvince;decimalLatitude;decimalLongitude;eventDate;year;basisOfRecord;institutionCode;collectionCode;datasetName;issues;datasetKey;publishingOrgKey;installationKey;hostingOrganizationKey;publishingCountry;protocol;lastCrawled;lastParsed;crawlId;occurrenceStatus;taxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;acceptedTaxonKey;genericName;specificEpithet;taxonomicStatus;dateIdentified;coordinateUncertaintyInMeters;continent;month;day;startDayOfYear;endDayOfYear;modified;lastInterpreted;references;license;isSequenced;identifier;facts;relations;isInCluster;recordedBy;identifiedBy;geodeticDatum;recordedByIDs;identifiedByIDs;gbifRegion;country;publishedByGbifRegion;rightsHolder;identifier.1;http...unknown.org.nick;verbatimEventDate;verbatimLocality;gbifID;occurrenceID;taxonID;http...unknown.org.captive_cultivated;catalogNumber;eventTime;identificationID;name;recordedByIDs.type;recordedByIDs.value;identifiedByIDs.type;identifiedByIDs.value;distanceFromCentroidInMeters;projectId;infraspecificEpithet;occurrenceRemarks;dynamicProperties
Amanita muscaria;5889778247;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,095184;4,649323;2025-11-01T15:18:13;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:56:41.402+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-11-01T14:18:28;3;EUROPE;11;1;305;305;2026-02-02T22:28:07.000+00:00;2026-04-18T09:56:41.402+00:00;https://www.inaturalist.org/observations/324328621;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;324328621;none;none;FALSE;loreleitje;loreleitje;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;loreleitje;324328621;loreleitje;Sat Nov 01 2025 15:18:13 GMT +0100 (GMT);Berlaar;5889778247;https://www.inaturalist.org/observations/324328621;48715;wild;324328621;15:18:13+01:00;720334565;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5892954507;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,187820;4,794844;2025-11-04T08:55:59;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:14:55.683+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-11-04T07:56:08;231;EUROPE;11;4;308;308;2026-02-04T02:29:22.000+00:00;2026-04-18T11:14:55.683+00:00;https://www.inaturalist.org/observations/324837859;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;324837859;none;none;FALSE;merijnvdb;merijnvdb;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;merijnvdb;324837859;merijnvdb;Tue Nov 04 2025 08:55:59 GMT +0100 (GMT+1);Antwerpen, Vlaanderen, BE;5892954507;https://www.inaturalist.org/observations/324837859;48715;wild;324837859;08:55:59+01:00;721717994;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5897875071;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;50,871946;4,741897;2025-11-16T13:29:12;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:10:43.563+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-11-16T13:18:08;100;EUROPE;11;16;320;320;2026-02-02T22:22:56.000+00:00;2026-04-18T08:10:43.563+00:00;https://www.inaturalist.org/observations/326782452;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;326782452;none;none;FALSE;pantsbox;pantsbox;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;pantsbox;326782452;pantsbox;2025-11-16 13:29:12;Kessel-Lo, 3010 Leuven, Belgium;5897875071;https://www.inaturalist.org/observations/326782452;48715;wild;326782452;13:29:12+01:00;726732132;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5920183658;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;50,858442;4,685536;2025-11-08T10:52;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:10:27.149+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-11-29T21:34:23;634;EUROPE;11;8;312;312;2026-02-14T04:19:29.000+00:00;2026-04-18T08:10:27.149+00:00;https://www.inaturalist.org/observations/325768328;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;325768328;none;none;FALSE;CARLOS CAMPOY GARCIA TREVIJANO;Michel Langeveld;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;CARLOS CAMPOY GARCIA TREVIJANO;325768328;carlos_campoy;2025-11-08 10:52:00;Heverlee Leopold3/Englebert, 3001 Leuven, Belgium;5920183658;https://www.inaturalist.org/observations/325768328;48715;wild;325768328;10:52:00+01:00;732348646;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5938479161;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;50,839783;4,686025;2025-11-06T14:47:41;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:14:57.903+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-11-07T00:03:42;391;EUROPE;11;6;310;310;2026-02-02T22:24:08.000+00:00;2026-04-18T11:14:57.903+00:00;https://www.inaturalist.org/observations/325262153;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;325262153;none;none;FALSE;Bernd De Bosscher;Bernd De Bosscher;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Bernd De Bosscher;325262153;biology_student_belgium;2025-11-06 14:47:41;Heverleebos;5938479161;https://www.inaturalist.org/observations/325262153;48715;wild;325262153;14:47:41+01:00;722875845;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5938636626;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;50,839783;4,686025;2025-11-07T02:28:49;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:10:17.321+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-11-07T01:29:25;391;EUROPE;11;7;311;311;2026-02-02T22:24:08.000+00:00;2026-04-18T08:10:17.321+00:00;https://www.inaturalist.org/observations/325271748;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;325271748;none;none;FALSE;Bernd De Bosscher;Bernd De Bosscher;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Bernd De Bosscher;325271748;biology_student_belgium;2025-11-07 02:28:49;Heverleebos;5938636626;https://www.inaturalist.org/observations/325271748;48715;wild;325271748;02:28:49+01:00;722900015;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5920232418;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,040730;4,798735;2025-12-05T11:56:53;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:11:27.977+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-12-05T12:38:12;2;EUROPE;12;5;339;339;2026-01-26T02:07:50.000+00:00;2026-04-18T08:11:27.977+00:00;https://www.inaturalist.org/observations/329561419;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;329561419;none;none;FALSE;Goossens Norbert;Goossens Norbert;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Goossens Norbert;329561419;goossensnorbert;2025-12-05 11:56:53;Hoekske, Hulshout, Antwerp, BE;5920232418;https://www.inaturalist.org/observations/329561419;48715;wild;329561419;11:56:53+01:00;734554832;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;4952477931;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;50,841884;3,184070;2024-09-25T14:51;2024;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T10:57:00.812+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2024-09-25T20:55:23;8;EUROPE;9;25;269;269;2025-04-30T17:04:53.000+00:00;2026-04-18T10:57:00.812+00:00;https://www.inaturalist.org/observations/244036153;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;244036153;none;none;FALSE;Alissa De Laere;Alissa De Laere;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Alissa De Laere;244036153;a_delaere;2024/09/25 2:51 PM;West-Vlaanderen, Vlaanderen, BE;4952477931;https://www.inaturalist.org/observations/244036153;48715;wild;244036153;14:51:00+02:00;545167932;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;https://www.inaturalist.org/projects/belgian-biodiversity;NA;NA;NA
Amanita muscaria;4952557365;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,412766;4,445415;2024-09-28T18:41:06;2024;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T10:57:07.057+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2024-09-28T18:14:31;9;EUROPE;9;28;272;272;2025-04-30T10:20:45.000+00:00;2026-04-18T10:57:07.057+00:00;https://www.inaturalist.org/observations/244537884;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;244537884;none;none;FALSE;alexander_deleeck;alexander_deleeck;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;alexander_deleeck;244537884;alexander_deleeck;2024-09-28 18:41:06;Grenspark De Zoom - Kalmthoutse Heide, BE-AN, Vlaanderen, BE;4952557365;https://www.inaturalist.org/observations/244537884;48715;wild;244537884;18:41:06+02:00;546302839;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;4952592343;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,207674;5,511223;2024-10-07T17:01:51;2024;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:29:09.096+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2024-10-07T15:02:21;3;EUROPE;10;7;281;281;2025-04-26T21:51:30.000+00:00;2026-04-18T09:29:09.096+00:00;https://www.inaturalist.org/observations/246166129;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;246166129;none;none;FALSE;Harriët Boogers;Harriët Boogers;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Harriët Boogers;246166129;harriet_boogers;2024-10-07 17:01:51+02:00;Kaulille, Bocholt, Limburg, BE;4952592343;https://www.inaturalist.org/observations/246166129;48715;wild;246166129;17:01:51+02:00;549861565;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita citrina;6131591381;Amanita citrina Pers.;Amanita citrina Pers.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita citrina;BE;Vlaanderen;50,761558;4,449900;2025-09-29T14:05:51;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:09:50.962+00:00;589;PRESENT;3328320;5;34;186;1499;4171;6005964;3328320;3328320;Amanita;citrina;ACCEPTED;2025-10-27T17:40:46;2;EUROPE;9;29;272;272;2026-01-27T21:26:36.000+00:00;2026-04-18T08:09:50.962+00:00;https://www.inaturalist.org/observations/323493807;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;323493807;none;none;FALSE;Tomas Miskov;Tomas Miskov;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Tomas Miskov;323493807;imotvoksim;2025-09-29 14:05:51;Steenbrugdreef, Hoeilaart, Flemish Brabant, BE;6131591381;https://www.inaturalist.org/observations/323493807;63271;wild;323493807;14:05:51+02:00;718356331;Amanita citrina Pers.;NA;NA;NA;NA;3761,88088025599;NA;NA;NA;NA
Amanita citrina;5844170614;Amanita citrina Pers.;Amanita citrina Pers.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita citrina;BE;Vlaanderen;50,764202;4,407139;2025-10-12;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:55:15.534+00:00;589;PRESENT;3328320;5;34;186;1499;4171;6005964;3328320;3328320;Amanita;citrina;ACCEPTED;2025-10-12T19:20:36;92;EUROPE;10;12;285;285;2025-10-12T20:11:25.000+00:00;2026-04-18T09:55:15.534+00:00;https://www.inaturalist.org/observations/320475998;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;320475998;none;none;FALSE;Axel Gosseries;Axel Gosseries;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Axel Gosseries;320475998;axelgosseries;2025/10/12;Sint-Genesius-Rode, Belgique;5844170614;https://www.inaturalist.org/observations/320475998;63271;wild;320475998;NA;711352415;Amanita citrina Pers.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita citrina;5867807791;Amanita citrina Pers.;Amanita citrina Pers.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita citrina;BE;Vlaanderen;50,764575;3,639970;2025-10-15T18:03:28;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:09:18.283+00:00;589;PRESENT;3328320;5;34;186;1499;4171;6005964;3328320;3328320;Amanita;citrina;ACCEPTED;2025-10-15T18:32:04;NA;EUROPE;10;15;288;288;2025-12-07T11:42:20.000+00:00;2026-04-18T08:09:18.283+00:00;https://www.inaturalist.org/observations/321084773;http://creativecommons.org/licenses/by/4.0/legalcode;FALSE;321084773;none;none;FALSE;CaracalShan;CaracalShan;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;CaracalShan;321084773;caracalshan;2025-10-15 18:03:28;QJ7V+M2, 9600 Ronse, België;5867807791;https://www.inaturalist.org/observations/321084773;63271;wild;321084773;18:03:28+02:00;712700787;Amanita citrina Pers.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita citrina;5889275262;Amanita citrina Pers.;Amanita citrina Pers.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita citrina;BE;Vlaanderen;50,805225;4,526945;2025-10-19T15:53:34;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:14:20.268+00:00;589;PRESENT;3328320;5;34;186;1499;4171;6005964;3328320;3328320;Amanita;citrina;ACCEPTED;2025-10-19T20:12:29;6;EUROPE;10;19;292;292;2025-10-25T16:12:06.000+00:00;2026-04-18T11:14:20.268+00:00;https://www.inaturalist.org/observations/321911773;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;321911773;none;none;FALSE;munstie;munstie;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;munstie;321911773;munstie;2025-10-19 15:53:34+02:00;Kapucijnenbos, Tervuren, Brabant flamand, BE;5889275262;https://www.inaturalist.org/observations/321911773;63271;wild;321911773;15:53:34+02:00;714580569;Amanita citrina Pers.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita citrina;5889355731;Amanita citrina Pers.;Amanita citrina Pers.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita citrina;BE;Vlaanderen;50,806288;4,526413;2025-10-19T15:59:27;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:55:47.442+00:00;589;PRESENT;3328320;5;34;186;1499;4171;6005964;3328320;3328320;Amanita;citrina;ACCEPTED;2025-10-19T20:00:15;6;EUROPE;10;19;292;292;2025-10-25T16:13:34.000+00:00;2026-04-18T09:55:47.442+00:00;https://www.inaturalist.org/observations/321909350;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;321909350;none;none;FALSE;munstie;munstie;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;munstie;321909350;munstie;2025-10-19 15:59:27+02:00;Kapucijnenbos, Tervuren, Brabant flamand, BE;5889355731;https://www.inaturalist.org/observations/321909350;63271;wild;321909350;15:59:27+02:00;714575336;Amanita citrina Pers.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita citrina;5889917223;Amanita citrina Pers.;Amanita citrina Pers.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita citrina;BE;Vlaanderen;50,761569;3,644314;2025-10-21T18:12:21;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:55:57.104+00:00;589;PRESENT;3328320;5;34;186;1499;4171;6005964;3328320;3328320;Amanita;citrina;ACCEPTED;2025-10-22T06:16:19;NA;EUROPE;10;21;294;294;2025-12-07T11:42:03.000+00:00;2026-04-18T09:55:57.104+00:00;https://www.inaturalist.org/observations/322362436;http://creativecommons.org/licenses/by/4.0/legalcode;FALSE;322362436;none;none;FALSE;CaracalShan;CaracalShan;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;CaracalShan;322362436;caracalshan;2025-10-21 18:12:21;9600 Ronse, België;5889917223;https://www.inaturalist.org/observations/322362436;63271;wild;322362436;18:12:21+02:00;715673647;Amanita citrina Pers.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita citrina;5890029669;Amanita citrina Pers.;Amanita citrina Pers.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita citrina;BE;Vlaanderen;50,805325;4,526947;2025-10-19T15:54:17;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:55:48.346+00:00;589;PRESENT;3328320;5;34;186;1499;4171;6005964;3328320;3328320;Amanita;citrina;ACCEPTED;2025-10-19T20:11:03;11;EUROPE;10;19;292;292;2025-10-25T16:12:43.000+00:00;2026-04-18T09:55:48.346+00:00;https://www.inaturalist.org/observations/321911571;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;321911571;none;none;FALSE;munstie;munstie;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;munstie;321911571;munstie;2025-10-19 15:54:17+02:00;Kapucijnenbos, Tervuren, Brabant flamand, BE;5890029669;https://www.inaturalist.org/observations/321911571;63271;wild;321911571;15:54:17+02:00;714580005;Amanita citrina Pers.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita citrina;5890316491;Amanita citrina Pers.;Amanita citrina Pers.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita citrina;BE;Vlaanderen;50,805320;4,526930;2025-10-19T15:54:28;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:09:30.983+00:00;589;PRESENT;3328320;5;34;186;1499;4171;6005964;3328320;3328320;Amanita;citrina;ACCEPTED;2025-10-19T20:09:14;12;EUROPE;10;19;292;292;2025-10-25T16:12:47.000+00:00;2026-04-18T08:09:30.983+00:00;https://www.inaturalist.org/observations/321911206;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;321911206;none;none;FALSE;munstie;munstie;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;munstie;321911206;munstie;2025-10-19 15:54:28+02:00;Kapucijnenbos, Tervuren, Brabant flamand, BE;5890316491;https://www.inaturalist.org/observations/321911206;63271;wild;321911206;15:54:28+02:00;714579159;Amanita citrina Pers.;NA;NA;NA;NA;NA;NA;NA;NA;NA
